geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge
36047086800,,"Census Tract 868, Kings, NY",42171.0,15460.0,47.0,868.0,86800.0,right_only
36047087000,,"Census Tract 870, Kings, NY",54432.0,21070.0,47.0,870.0,87000.0,right_only
36047087200,,"Census Tract 872, Kings, NY",61538.0,8568.0,47.0,872.0,87200.0,right_only
36047087401,,"Census Tract 874.01, Kings, NY",39814.0,28192.0,47.0,874.01,87401.0,right_only
36047087600,,"Census Tract 876, Kings, NY",41129.0,5428.0,47.0,876.0,87600.0,right_only
36047087800,,"Census Tract 878, Kings, NY",56875.0,9497.0,47.0,878.0,87800.0,right_only
36047088001,,"Census Tract 880.01, Kings, NY",45375.0,13644.0,47.0,880.01,88001.0,right_only
36047088002,,"Census Tract 880.02, Kings, NY",87448.0,36012.0,47.0,880.02,88002.0,right_only
36047088200,,"Census Tract 882, Kings, NY",48200.0,12751.0,47.0,882.0,88200.0,right_only
36047088400,,"Census Tract 884, Kings, NY",38703.0,19183.0,47.0,884.0,88400.0,right_only
36047088600,,"Census Tract 886, Kings, NY",42344.0,17171.0,47.0,886.0,88600.0,right_only
36047088800,,"Census Tract 888, Kings, NY",44754.0,13783.0,47.0,888.0,88800.0,right_only
36047089000,,"Census Tract 890, Kings, NY",55550.0,10385.0,47.0,890.0,89000.0,right_only
36047089200,,"Census Tract 892, Kings, NY",26807.0,10068.0,47.0,892.0,89200.0,right_only
36047089400,,"Census Tract 894, Kings, NY",55352.0,12088.0,47.0,894.0,89400.0,right_only
36047089600,,"Census Tract 896, Kings, NY",21553.0,15485.0,47.0,896.0,89600.0,right_only
36047090000,,"Census Tract 900, Kings, NY",38088.0,16442.0,47.0,900.0,90000.0,right_only
36047090200,,"Census Tract 902, Kings, NY",37557.0,17150.0,47.0,902.0,90200.0,right_only
36047090600,,"Census Tract 906, Kings, NY",19049.0,10853.0,47.0,906.0,90600.0,right_only
36047090800,,"Census Tract 908, Kings, NY",15050.0,9197.0,47.0,908.0,90800.0,right_only
36047091200,,"Census Tract 912, Kings, NY",14692.0,5099.0,47.0,912.0,91200.0,right_only
36047091600,,"Census Tract 916, Kings, NY",18043.0,7176.0,47.0,916.0,91600.0,right_only
36047091800,,"Census Tract 918, Kings, NY",30781.0,16766.0,47.0,918.0,91800.0,right_only
36047092000,,"Census Tract 920, Kings, NY",32711.0,10681.0,47.0,920.0,92000.0,right_only
36047092200,,"Census Tract 922, Kings, NY",34867.0,15333.0,47.0,922.0,92200.0,right_only
36047092400,,"Census Tract 924, Kings, NY",31020.0,3774.0,47.0,924.0,92400.0,right_only
36047092800,,"Census Tract 928, Kings, NY",69149.0,24657.0,47.0,928.0,92800.0,right_only
36047093000,,"Census Tract 930, Kings, NY",82566.0,16939.0,47.0,930.0,93000.0,right_only
36047093200,,"Census Tract 932, Kings, NY",34271.0,26472.0,47.0,932.0,93200.0,right_only
36047093400,,"Census Tract 934, Kings, NY",79595.0,8916.0,47.0,934.0,93400.0,right_only
36047093600,,"Census Tract 936, Kings, NY",68638.0,6351.0,47.0,936.0,93600.0,right_only
36047093800,,"Census Tract 938, Kings, NY",83153.0,16435.0,47.0,938.0,93800.0,right_only
36047094401,,"Census Tract 944.01, Kings, NY",75000.0,16209.0,47.0,944.01,94401.0,right_only
36047094402,,"Census Tract 944.02, Kings, NY",30916.0,5054.0,47.0,944.02,94402.0,right_only
36047094600,,"Census Tract 946, Kings, NY",84595.0,21042.0,47.0,946.0,94600.0,right_only
36047095000,,"Census Tract 950, Kings, NY",83846.0,19349.0,47.0,950.0,95000.0,right_only
36047095400,,"Census Tract 954, Kings, NY",96597.0,30423.0,47.0,954.0,95400.0,right_only
36047095600,,"Census Tract 956, Kings, NY",78547.0,13885.0,47.0,956.0,95600.0,right_only
36047095800,,"Census Tract 958, Kings, NY",69120.0,16881.0,47.0,958.0,95800.0,right_only
36047096200,,"Census Tract 962, Kings, NY",67344.0,29572.0,47.0,962.0,96200.0,right_only
36047096400,,"Census Tract 964, Kings, NY",67763.0,26197.0,47.0,964.0,96400.0,right_only
36047096600,,"Census Tract 966, Kings, NY",66968.0,10751.0,47.0,966.0,96600.0,right_only
36047096800,,"Census Tract 968, Kings, NY",91080.0,15545.0,47.0,968.0,96800.0,right_only
36047097000,,"Census Tract 970, Kings, NY",77895.0,50548.0,47.0,970.0,97000.0,right_only
36047097400,,"Census Tract 974, Kings, NY",76767.0,17732.0,47.0,974.0,97400.0,right_only
36047098200,,"Census Tract 982, Kings, NY",22309.0,2262.0,47.0,982.0,98200.0,right_only
36047098400,,"Census Tract 984, Kings, NY",97386.0,30619.0,47.0,984.0,98400.0,right_only
36047098600,,"Census Tract 986, Kings, NY",81369.0,14640.0,47.0,986.0,98600.0,right_only
36047098800,,"Census Tract 988, Kings, NY",83628.0,15078.0,47.0,988.0,98800.0,right_only
36047099000,,"Census Tract 990, Kings, NY",77721.0,20787.0,47.0,990.0,99000.0,right_only
36047099200,,"Census Tract 992, Kings, NY",81542.0,6670.0,47.0,992.0,99200.0,right_only
36047099400,,"Census Tract 994, Kings, NY",100266.0,9712.0,47.0,994.0,99400.0,right_only
36047099600,,"Census Tract 996, Kings, NY",65260.0,18515.0,47.0,996.0,99600.0,right_only
36047099800,,"Census Tract 998, Kings, NY",80938.0,16514.0,47.0,998.0,99800.0,right_only
36047100400,,"Census Tract 1004, Kings, NY",76207.0,13504.0,47.0,1004.0,100400.0,right_only
36047100600,,"Census Tract 1006, Kings, NY",96597.0,28451.0,47.0,1006.0,100600.0,right_only
36047100800,,"Census Tract 1008, Kings, NY",84348.0,18793.0,47.0,1008.0,100800.0,right_only
36047101000,,"Census Tract 1010, Kings, NY",59070.0,37045.0,47.0,1010.0,101000.0,right_only
36047101200,,"Census Tract 1012, Kings, NY",85556.0,29030.0,47.0,1012.0,101200.0,right_only
36047101400,,"Census Tract 1014, Kings, NY",86923.0,15848.0,47.0,1014.0,101400.0,right_only
36047101600,,"Census Tract 1016, Kings, NY",106944.0,38536.0,47.0,1016.0,101600.0,right_only
36047101800,,"Census Tract 1018, Kings, NY",86188.0,17938.0,47.0,1018.0,101800.0,right_only
36047102000,,"Census Tract 1020, Kings, NY",111767.0,21384.0,47.0,1020.0,102000.0,right_only
36047102200,,"Census Tract 1022, Kings, NY",72273.0,13800.0,47.0,1022.0,102200.0,right_only
36047102400,,"Census Tract 1024, Kings, NY",74643.0,36371.0,47.0,1024.0,102400.0,right_only
36047102600,,"Census Tract 1026, Kings, NY",100417.0,18669.0,47.0,1026.0,102600.0,right_only
36047102801,,"Census Tract 1028.01, Kings, NY",86300.0,14296.0,47.0,1028.01,102801.0,right_only
36047103401,,"Census Tract 1034.01, Kings, NY",17871.0,8413.0,47.0,1034.01,103401.0,right_only
36047105801,,"Census Tract 1058.01, Kings, NY",19826.0,7105.0,47.0,1058.01,105801.0,right_only
36047105804,,"Census Tract 1058.04, Kings, NY",39446.0,7307.0,47.0,1058.04,105804.0,right_only
36047107001,,"Census Tract 1070.01, Kings, NY",53073.0,10565.0,47.0,1070.01,107001.0,right_only
36047107800,,"Census Tract 1078, Kings, NY",73847.0,6588.0,47.0,1078.0,107800.0,right_only
36047109800,,"Census Tract 1098, Kings, NY",52886.0,11910.0,47.0,1098.0,109800.0,right_only
36047110400,,"Census Tract 1104, Kings, NY",41949.0,17824.0,47.0,1104.0,110400.0,right_only
36047110600,,"Census Tract 1106, Kings, NY",28000.0,8625.0,47.0,1106.0,110600.0,right_only
36047111000,,"Census Tract 1110, Kings, NY",28365.0,5929.0,47.0,1110.0,111000.0,right_only
36047111600,,"Census Tract 1116, Kings, NY",72472.0,19539.0,47.0,1116.0,111600.0,right_only
36047111800,,"Census Tract 1118, Kings, NY",75299.0,30405.0,47.0,1118.0,111800.0,right_only
36047112000,,"Census Tract 1120, Kings, NY",54706.0,31038.0,47.0,1120.0,112000.0,right_only
36047112200,,"Census Tract 1122, Kings, NY",22734.0,16757.0,47.0,1122.0,112200.0,right_only
36047112400,,"Census Tract 1124, Kings, NY",44875.0,20105.0,47.0,1124.0,112400.0,right_only
36047112600,,"Census Tract 1126, Kings, NY",49311.0,27543.0,47.0,1126.0,112600.0,right_only
36047112800,,"Census Tract 1128, Kings, NY",40063.0,24917.0,47.0,1128.0,112800.0,right_only
36047113000,,"Census Tract 1130, Kings, NY",47700.0,12191.0,47.0,1130.0,113000.0,right_only
36047113200,,"Census Tract 1132, Kings, NY",50149.0,7313.0,47.0,1132.0,113200.0,right_only
36047113400,,"Census Tract 1134, Kings, NY",27059.0,15307.0,47.0,1134.0,113400.0,right_only
36047114202,,"Census Tract 1142.02, Kings, NY",58576.0,25278.0,47.0,1142.02,114202.0,right_only
36047114400,,"Census Tract 1144, Kings, NY",72711.0,7390.0,47.0,1144.0,114400.0,right_only
36047114600,,"Census Tract 1146, Kings, NY",35464.0,6693.0,47.0,1146.0,114600.0,right_only
36047115000,,"Census Tract 1150, Kings, NY",63106.0,6930.0,47.0,1150.0,115000.0,right_only
36047115600,,"Census Tract 1156, Kings, NY",25842.0,8258.0,47.0,1156.0,115600.0,right_only
36047115800,,"Census Tract 1158, Kings, NY",57617.0,31685.0,47.0,1158.0,115800.0,right_only
36047116000,,"Census Tract 1160, Kings, NY",41724.0,15161.0,47.0,1160.0,116000.0,right_only
36047116200,,"Census Tract 1162, Kings, NY",54097.0,16897.0,47.0,1162.0,116200.0,right_only
36047116400,,"Census Tract 1164, Kings, NY",60137.0,12007.0,47.0,1164.0,116400.0,right_only
36047116600,,"Census Tract 1166, Kings, NY",51477.0,26746.0,47.0,1166.0,116600.0,right_only
36047116800,,"Census Tract 1168, Kings, NY",61121.0,14462.0,47.0,1168.0,116800.0,right_only
36047117201,,"Census Tract 1172.01, Kings, NY",56906.0,14976.0,47.0,1172.01,117201.0,right_only
36047117202,,"Census Tract 1172.02, Kings, NY",67929.0,30139.0,47.0,1172.02,117202.0,right_only
36047117601,,"Census Tract 1176.01, Kings, NY",54167.0,20257.0,47.0,1176.01,117601.0,right_only
36047117602,,"Census Tract 1176.02, Kings, NY",53444.0,4397.0,47.0,1176.02,117602.0,right_only
36047117800,,"Census Tract 1178, Kings, NY",49423.0,15771.0,47.0,1178.0,117800.0,right_only
36047118201,,"Census Tract 1182.01, Kings, NY",72098.0,19104.0,47.0,1182.01,118201.0,right_only
36047118202,,"Census Tract 1182.02, Kings, NY",60438.0,31670.0,47.0,1182.02,118202.0,right_only
36047118400,,"Census Tract 1184, Kings, NY",66408.0,9630.0,47.0,1184.0,118400.0,right_only
36047118600,,"Census Tract 1186, Kings, NY",75583.0,19808.0,47.0,1186.0,118600.0,right_only
36047118800,,"Census Tract 1188, Kings, NY",59112.0,17744.0,47.0,1188.0,118800.0,right_only
36047119000,,"Census Tract 1190, Kings, NY",48375.0,25269.0,47.0,1190.0,119000.0,right_only
36047119200,,"Census Tract 1192, Kings, NY",85071.0,59465.0,47.0,1192.0,119200.0,right_only
36047119400,,"Census Tract 1194, Kings, NY",55788.0,13199.0,47.0,1194.0,119400.0,right_only
36047119600,,"Census Tract 1196, Kings, NY",43916.0,5139.0,47.0,1196.0,119600.0,right_only
36047119800,,"Census Tract 1198, Kings, NY",38854.0,8896.0,47.0,1198.0,119800.0,right_only
36047120000,,"Census Tract 1200, Kings, NY",34522.0,21052.0,47.0,1200.0,120000.0,right_only
36047120200,,"Census Tract 1202, Kings, NY",80170.0,39866.0,47.0,1202.0,120200.0,right_only
36047120801,,"Census Tract 1208.01, Kings, NY",69235.0,65806.0,47.0,1208.01,120801.0,right_only
36047120802,,"Census Tract 1208.02, Kings, NY",30707.0,3983.0,47.0,1208.02,120802.0,right_only
36047120803,,"Census Tract 1208.03, Kings, NY",29331.0,604.0,47.0,1208.03,120803.0,right_only
36047121000,,"Census Tract 1210, Kings, NY",14494.0,7018.0,47.0,1210.0,121000.0,right_only
36047121400,,"Census Tract 1214, Kings, NY",20600.0,5215.0,47.0,1214.0,121400.0,right_only
36047122000,,"Census Tract 1220, Kings, NY",48036.0,14007.0,47.0,1220.0,122000.0,right_only
36047123700,,"Census Tract 1237, Kings, NY",45333.0,8380.0,47.0,1237.0,123700.0,right_only
36047150200,,"Census Tract 1502, Kings, NY",112228.0,34313.0,47.0,1502.0,150200.0,right_only
36047152200,,"Census Tract 1522, Kings, NY",205227.0,94701.0,47.0,1522.0,152200.0,right_only
36061000201,,"Census Tract 2.01, New York, NY",32286.0,18432.0,61.0,2.01,201.0,right_only
36061000800,,"Census Tract 8, New York, NY",28269.0,9995.0,61.0,8.0,800.0,right_only
36061001001,,"Census Tract 10.01, New York, NY",101893.0,13095.0,61.0,10.01,1001.0,right_only
36061001002,,"Census Tract 10.02, New York, NY",22183.0,4516.0,61.0,10.02,1002.0,right_only
36061001200,,"Census Tract 12, New York, NY",83669.0,33044.0,61.0,12.0,1200.0,right_only
36061001300,,"Census Tract 13, New York, NY",193065.0,22753.0,61.0,13.0,1300.0,right_only
36061001401,,"Census Tract 14.01, New York, NY",95515.0,27174.0,61.0,14.01,1401.0,right_only
36061001402,,"Census Tract 14.02, New York, NY",33793.0,26727.0,61.0,14.02,1402.0,right_only
36061001502,,"Census Tract 15.02, New York, NY",197993.0,42017.0,61.0,15.02,1502.0,right_only
36061002000,,"Census Tract 20, New York, NY",25833.0,4576.0,61.0,20.0,2000.0,right_only
36061002100,,"Census Tract 21, New York, NY",250001.0,,61.0,21.0,2100.0,right_only
36061002201,,"Census Tract 22.01, New York, NY",26021.0,6158.0,61.0,22.01,2201.0,right_only
36061002202,,"Census Tract 22.02, New York, NY",114676.0,23154.0,61.0,22.02,2202.0,right_only
36061002400,,"Census Tract 24, New York, NY",14533.0,4549.0,61.0,24.0,2400.0,right_only
36061002500,,"Census Tract 25, New York, NY",21381.0,3557.0,61.0,25.0,2500.0,right_only
36061002700,,"Census Tract 27, New York, NY",107031.0,64005.0,61.0,27.0,2700.0,right_only
36061003002,,"Census Tract 30.02, New York, NY",73607.0,19994.0,61.0,30.02,3002.0,right_only
36061003100,,"Census Tract 31, New York, NY",193667.0,37499.0,61.0,31.0,3100.0,right_only
36061003602,,"Census Tract 36.02, New York, NY",130924.0,48528.0,61.0,36.02,3602.0,right_only
36061004001,,"Census Tract 40.01, New York, NY",111985.0,32963.0,61.0,40.01,4001.0,right_only
36061004002,,"Census Tract 40.02, New York, NY",139865.0,53132.0,61.0,40.02,4002.0,right_only
36061004100,,"Census Tract 41, New York, NY",97287.0,24020.0,61.0,41.0,4100.0,right_only
36061004200,,"Census Tract 42, New York, NY",128578.0,45026.0,61.0,42.0,4200.0,right_only
36061004400,,"Census Tract 44, New York, NY",125895.0,27330.0,61.0,44.0,4400.0,right_only
36061004700,,"Census Tract 47, New York, NY",137882.0,44760.0,61.0,47.0,4700.0,right_only
36061005400,,"Census Tract 54, New York, NY",164700.0,36789.0,61.0,54.0,5400.0,right_only
36061005501,,"Census Tract 55.01, New York, NY",178008.0,36190.0,61.0,55.01,5501.0,right_only
36061005700,,"Census Tract 57, New York, NY",198529.0,64872.0,61.0,57.0,5700.0,right_only
36061006000,,"Census Tract 60, New York, NY",189625.0,51869.0,61.0,60.0,6000.0,right_only
36061006200,,"Census Tract 62, New York, NY",100403.0,20651.0,61.0,62.0,6200.0,right_only
36061006600,,"Census Tract 66, New York, NY",101127.0,26213.0,61.0,66.0,6600.0,right_only
36061006900,,"Census Tract 69, New York, NY",237500.0,65948.0,61.0,69.0,6900.0,right_only
36061007001,,"Census Tract 70.01, New York, NY",110150.0,47426.0,61.0,70.01,7001.0,right_only
36061007002,,"Census Tract 70.02, New York, NY",130405.0,39401.0,61.0,70.02,7002.0,right_only
36061007200,,"Census Tract 72, New York, NY",141161.0,28189.0,61.0,72.0,7200.0,right_only
36061008000,,"Census Tract 80, New York, NY",148750.0,20570.0,61.0,80.0,8000.0,right_only
36061008200,,"Census Tract 82, New York, NY",165911.0,50149.0,61.0,82.0,8200.0,right_only
36061008601,,"Census Tract 86.01, New York, NY",153333.0,23151.0,61.0,86.01,8601.0,right_only
36061008603,,"Census Tract 86.03, New York, NY",204292.0,20810.0,61.0,86.03,8603.0,right_only
36061008700,,"Census Tract 87, New York, NY",172825.0,39309.0,61.0,87.0,8700.0,right_only
36061008800,,"Census Tract 88, New York, NY",119571.0,26399.0,61.0,88.0,8800.0,right_only
36061009000,,"Census Tract 90, New York, NY",146289.0,30873.0,61.0,90.0,9000.0,right_only
36061009100,,"Census Tract 91, New York, NY",148859.0,50521.0,61.0,91.0,9100.0,right_only
36061009200,,"Census Tract 92, New York, NY",153661.0,41678.0,61.0,92.0,9200.0,right_only
36061009300,,"Census Tract 93, New York, NY",87706.0,22548.0,61.0,93.0,9300.0,right_only
36061009500,,"Census Tract 95, New York, NY",154274.0,44597.0,61.0,95.0,9500.0,right_only
36061009600,,"Census Tract 96, New York, NY",98846.0,97208.0,61.0,96.0,9600.0,right_only
36061009700,,"Census Tract 97, New York, NY",64672.0,25237.0,61.0,97.0,9700.0,right_only
36061009800,,"Census Tract 98, New York, NY",99657.0,30566.0,61.0,98.0,9800.0,right_only
36061009901,,"Census Tract 99.01, New York, NY",250001.0,,61.0,99.01,9901.0,right_only
36061009902,,"Census Tract 99.02, New York, NY",140077.0,23363.0,61.0,99.02,9902.0,right_only
36061010000,,"Census Tract 100, New York, NY",101406.0,55327.0,61.0,100.0,10000.0,right_only
36061010100,,"Census Tract 101, New York, NY",101500.0,33110.0,61.0,101.0,10100.0,right_only
36061010200,,"Census Tract 102, New York, NY",83857.0,34506.0,61.0,102.0,10200.0,right_only
36061010300,,"Census Tract 103, New York, NY",110756.0,30045.0,61.0,103.0,10300.0,right_only
36061010400,,"Census Tract 104, New York, NY",165000.0,57967.0,61.0,104.0,10400.0,right_only
36061010601,,"Census Tract 106.01, New York, NY",243082.0,54350.0,61.0,106.01,10601.0,right_only
36061010602,,"Census Tract 106.02, New York, NY",194188.0,45533.0,61.0,106.02,10602.0,right_only
36061010801,,"Census Tract 108.01, New York, NY",171250.0,28892.0,61.0,108.01,10801.0,right_only
36061010802,,"Census Tract 108.02, New York, NY",139327.0,31485.0,61.0,108.02,10802.0,right_only
36061010803,,"Census Tract 108.03, New York, NY",139261.0,44250.0,61.0,108.03,10803.0,right_only
36061010900,,"Census Tract 109, New York, NY",155417.0,47068.0,61.0,109.0,10900.0,right_only
36061011000,,"Census Tract 110, New York, NY",144430.0,28097.0,61.0,110.0,11000.0,right_only
36061011100,,"Census Tract 111, New York, NY",109868.0,30566.0,61.0,111.0,11100.0,right_only
36061011201,,"Census Tract 112.01, New York, NY",184200.0,43860.0,61.0,112.01,11201.0,right_only
36061011202,,"Census Tract 112.02, New York, NY",222500.0,126403.0,61.0,112.02,11202.0,right_only
36061011203,,"Census Tract 112.03, New York, NY",182014.0,49474.0,61.0,112.03,11203.0,right_only
36061011401,,"Census Tract 114.01, New York, NY",250001.0,,61.0,114.01,11401.0,right_only
36061011402,,"Census Tract 114.02, New York, NY",204000.0,112762.0,61.0,114.02,11402.0,right_only
36061011500,,"Census Tract 115, New York, NY",147159.0,43028.0,61.0,115.0,11500.0,right_only
36061011600,,"Census Tract 116, New York, NY",87987.0,34373.0,61.0,116.0,11600.0,right_only
36061011700,,"Census Tract 117, New York, NY",124111.0,38749.0,61.0,117.0,11700.0,right_only
36061011800,,"Census Tract 118, New York, NY",158472.0,24369.0,61.0,118.0,11800.0,right_only
36061011900,,"Census Tract 119, New York, NY",18056.0,4457.0,61.0,119.0,11900.0,right_only
36061012000,,"Census Tract 120, New York, NY",161526.0,79546.0,61.0,120.0,12000.0,right_only
36061012101,,"Census Tract 121.01, New York, NY",54850.0,26764.0,61.0,121.01,12101.0,right_only
36061012102,,"Census Tract 121.02, New York, NY",52689.0,12984.0,61.0,121.02,12102.0,right_only
36061012200,,"Census Tract 122, New York, NY",231701.0,50152.0,61.0,122.0,12200.0,right_only
36061012400,,"Census Tract 124, New York, NY",134163.0,26603.0,61.0,124.0,12400.0,right_only
36061012601,,"Census Tract 126.01, New York, NY",102125.0,16276.0,61.0,126.01,12601.0,right_only
36061012602,,"Census Tract 126.02, New York, NY",177882.0,39112.0,61.0,126.02,12602.0,right_only
36061012800,,"Census Tract 128, New York, NY",166797.0,48287.0,61.0,128.0,12800.0,right_only
36061012901,,"Census Tract 129.01, New York, NY",112589.0,29493.0,61.0,129.01,12901.0,right_only
36061012902,,"Census Tract 129.02, New York, NY",86514.0,11646.0,61.0,129.02,12902.0,right_only
36061013000,,"Census Tract 130, New York, NY",175208.0,64235.0,61.0,130.0,13000.0,right_only
36061013201,,"Census Tract 132.01, New York, NY",107895.0,69811.0,61.0,132.01,13201.0,right_only
36061013202,,"Census Tract 132.02, New York, NY",83240.0,49271.0,61.0,132.02,13202.0,right_only
36061013203,,"Census Tract 132.03, New York, NY",110642.0,56334.0,61.0,132.03,13203.0,right_only
36061013300,,"Census Tract 133, New York, NY",84772.0,21833.0,61.0,133.0,13300.0,right_only
36061013400,,"Census Tract 134, New York, NY",127788.0,42995.0,61.0,134.0,13400.0,right_only
36061013501,,"Census Tract 135.01, New York, NY",57741.0,23670.0,61.0,135.01,13501.0,right_only
36061013601,,"Census Tract 136.01, New York, NY",227462.0,90622.0,61.0,136.01,13601.0,right_only
36061013602,,"Census Tract 136.02, New York, NY",142734.0,63975.0,61.0,136.02,13602.0,right_only
36061013603,,"Census Tract 136.03, New York, NY",111912.0,49097.0,61.0,136.03,13603.0,right_only
36061013700,,"Census Tract 137, New York, NY",164849.0,50329.0,61.0,137.0,13700.0,right_only
36061013800,,"Census Tract 138, New York, NY",163182.0,25083.0,61.0,138.0,13800.0,right_only
36061013900,,"Census Tract 139, New York, NY",103362.0,22491.0,61.0,139.0,13900.0,right_only
36061014500,,"Census Tract 145, New York, NY",184231.0,25765.0,61.0,145.0,14500.0,right_only
36061014601,,"Census Tract 146.01, New York, NY",131488.0,28733.0,61.0,146.01,14601.0,right_only
36061014602,,"Census Tract 146.02, New York, NY",115790.0,15293.0,61.0,146.02,14602.0,right_only
36061014700,,"Census Tract 147, New York, NY",207425.0,25139.0,61.0,147.0,14700.0,right_only
36061014801,,"Census Tract 148.01, New York, NY",168068.0,25997.0,61.0,148.01,14801.0,right_only
36061014802,,"Census Tract 148.02, New York, NY",139196.0,46384.0,61.0,148.02,14802.0,right_only
36061014900,,"Census Tract 149, New York, NY",149324.0,37111.0,61.0,149.0,14900.0,right_only
36061015001,,"Census Tract 150.01, New York, NY",175893.0,44076.0,61.0,150.01,15001.0,right_only
36061015101,,"Census Tract 151.01, New York, NY",26533.0,12150.0,61.0,151.01,15101.0,right_only
36061015102,,"Census Tract 151.02, New York, NY",145608.0,66391.0,61.0,151.02,15102.0,right_only
36061015200,,"Census Tract 152, New York, NY",114406.0,19296.0,61.0,152.0,15200.0,right_only
36061015301,,"Census Tract 153.01, New York, NY",135911.0,50081.0,61.0,153.01,15301.0,right_only
36061015401,,"Census Tract 154.01, New York, NY",107342.0,33436.0,61.0,154.01,15401.0,right_only
36061015403,,"Census Tract 154.03, New York, NY",91853.0,33084.0,61.0,154.03,15403.0,right_only
36061015501,,"Census Tract 155.01, New York, NY",191490.0,66452.0,61.0,155.01,15501.0,right_only
36061015502,,"Census Tract 155.02, New York, NY",136549.0,37750.0,61.0,155.02,15502.0,right_only
36061015601,,"Census Tract 156.01, New York, NY",106520.0,23659.0,61.0,156.01,15601.0,right_only
36061015602,,"Census Tract 156.02, New York, NY",67813.0,42112.0,61.0,156.02,15602.0,right_only
36061015801,,"Census Tract 158.01, New York, NY",165481.0,36054.0,61.0,158.01,15801.0,right_only
36061015802,,"Census Tract 158.02, New York, NY",77889.0,29354.0,61.0,158.02,15802.0,right_only
36061016002,,"Census Tract 160.02, New York, NY",122688.0,36089.0,61.0,160.02,16002.0,right_only
36061016200,,"Census Tract 162, New York, NY",28189.0,12892.0,61.0,162.0,16200.0,right_only
36061016300,,"Census Tract 163, New York, NY",121569.0,39355.0,61.0,163.0,16300.0,right_only
36061016400,,"Census Tract 164, New York, NY",25156.0,11184.0,61.0,164.0,16400.0,right_only
36061016700,,"Census Tract 167, New York, NY",215827.0,26039.0,61.0,167.0,16700.0,right_only
36061016800,,"Census Tract 168, New York, NY",34115.0,14862.0,61.0,168.0,16800.0,right_only
36061016900,,"Census Tract 169, New York, NY",153854.0,36359.0,61.0,169.0,16900.0,right_only
36061017100,,"Census Tract 171, New York, NY",148201.0,37251.0,61.0,171.0,17100.0,right_only
36061017300,,"Census Tract 173, New York, NY",116969.0,31015.0,61.0,173.0,17300.0,right_only
36061017401,,"Census Tract 174.01, New York, NY",37464.0,9250.0,61.0,174.01,17401.0,right_only
36061017402,,"Census Tract 174.02, New York, NY",57750.0,15754.0,61.0,174.02,17402.0,right_only
36061017500,,"Census Tract 175, New York, NY",163000.0,56448.0,61.0,175.0,17500.0,right_only
36061017700,,"Census Tract 177, New York, NY",97412.0,46718.0,61.0,177.0,17700.0,right_only
36061017800,,"Census Tract 178, New York, NY",46198.0,22856.0,61.0,178.0,17800.0,right_only
36061018100,,"Census Tract 181, New York, NY",102127.0,27677.0,61.0,181.0,18100.0,right_only
36061018200,,"Census Tract 182, New York, NY",29929.0,15135.0,61.0,182.0,18200.0,right_only
36061018400,,"Census Tract 184, New York, NY",27293.0,5630.0,61.0,184.0,18400.0,right_only
36061018500,,"Census Tract 185, New York, NY",142986.0,38429.0,61.0,185.0,18500.0,right_only
36061018600,,"Census Tract 186, New York, NY",40073.0,7389.0,61.0,186.0,18600.0,right_only
36061018800,,"Census Tract 188, New York, NY",42272.0,13234.0,61.0,188.0,18800.0,right_only
36061018900,,"Census Tract 189, New York, NY",29421.0,10999.0,61.0,189.0,18900.0,right_only
36061019000,,"Census Tract 190, New York, NY",76406.0,17761.0,61.0,190.0,19000.0,right_only
36061019300,,"Census Tract 193, New York, NY",73487.0,16789.0,61.0,193.0,19300.0,right_only
36061019400,,"Census Tract 194, New York, NY",19926.0,18420.0,61.0,194.0,19400.0,right_only
36061019600,,"Census Tract 196, New York, NY",20093.0,4455.0,61.0,196.0,19600.0,right_only
36061019701,,"Census Tract 197.01, New York, NY",44154.0,8420.0,61.0,197.01,19701.0,right_only
36061019800,,"Census Tract 198, New York, NY",88646.0,35928.0,61.0,198.0,19800.0,right_only
36061020101,,"Census Tract 201.01, New York, NY",156250.0,36096.0,61.0,201.01,20101.0,right_only
36061020300,,"Census Tract 203, New York, NY",58835.0,9555.0,61.0,203.0,20300.0,right_only
36061020500,,"Census Tract 205, New York, NY",179348.0,56813.0,61.0,205.0,20500.0,right_only
36061020600,,"Census Tract 206, New York, NY",44493.0,10070.0,61.0,206.0,20600.0,right_only
36061020701,,"Census Tract 207.01, New York, NY",67610.0,19576.0,61.0,207.01,20701.0,right_only
36061020800,,"Census Tract 208, New York, NY",98426.0,34581.0,61.0,208.0,20800.0,right_only
36061020901,,"Census Tract 209.01, New York, NY",22000.0,9056.0,61.0,209.01,20901.0,right_only
36061021000,,"Census Tract 210, New York, NY",36616.0,13203.0,61.0,210.0,21000.0,right_only
36061021100,,"Census Tract 211, New York, NY",67538.0,22276.0,61.0,211.0,21100.0,right_only
36061021200,,"Census Tract 212, New York, NY",67900.0,30545.0,61.0,212.0,21200.0,right_only
36061021303,,"Census Tract 213.03, New York, NY",59184.0,17546.0,61.0,213.03,21303.0,right_only
36061021500,,"Census Tract 215, New York, NY",49293.0,14714.0,61.0,215.0,21500.0,right_only
36061021600,,"Census Tract 216, New York, NY",58297.0,8978.0,61.0,216.0,21600.0,right_only
36061021800,,"Census Tract 218, New York, NY",42796.0,24647.0,61.0,218.0,21800.0,right_only
36061022000,,"Census Tract 220, New York, NY",95761.0,7901.0,61.0,220.0,22000.0,right_only
