wkt_geom,MEAN_X,MEAN_Y,object_id,lat,lon,GEOID,STATE,COUNTY,TRACT,BLOCK
Point (1002224.29819293320178986 206926.19594143331050873),1002224.2981929331,206926.19594143328,342.0,40.73462,-73.9351428,360810199011010,36,081,019901,1010
Point (1002961.80869296938180923 196328.43449264019727707),1002961.8086929694,196328.4344926402,311.0,40.705529999999996,-73.93251109999999,360470453002004,36,047,045300,2004
Point (1003420.63602335005998611 229500.2191988080739975),1003420.63602335,229500.21919880807,349.0,40.79658,-73.9307616,360610192001003,36,061,019200,1003
Point (1003765.42470384389162064 237433.65149464458227158),1003765.424703844,237433.65149464452,463.0,40.81835,-73.9294932,360050063015002,36,005,006301,5002
Point (1004181.12925300747156143 189144.09420255571603775),1004181.1292530077,189144.09420255566,285.0,40.68581,-73.92813459999999,360470385004001,36,047,038500,4001
Point (1004257.24114147573709488 254747.61374984681606293),1004257.2411414756,254747.6137498468,350.0,40.86587,-73.9276647,360610295002001,36,061,029500,2001
Point (1004389.94838918000459671 233363.56317814439535141),1004389.94838918,233363.56317814442,354.0,40.807179999999995,-73.9272491,360050019011010,36,005,001901,1010
Point (1004810.11306722462177277 236809.08876738697290421),1004810.1130672245,236809.08876738694,337.0,40.81664,-73.9257208,360050065001002,36,005,006500,1002
Point (1005078.51902647316455841 254742.49417347460985184),1005078.5190264732,254742.4941734746,351.0,40.86586,-73.9246954,360610291002000,36,061,029100,2000
Point (1005085.67367095348890871 223010.97581249277573079),1005085.6736709536,223010.9758124928,484.0,40.77876,-73.9247681,360810099001003,36,081,009900,1003
Point (1005295.28827797621488571 211538.40489285439252853),1005295.2882779762,211538.40489285442,328.0,40.74727,-73.9240472,360810171011009,36,081,017101,1009
Point (1005393.31990605592727661 198010.36059072613716125),1005393.3199060559,198010.36059072614,312.0,40.71014,-73.923736,360470449023025,36,047,044902,3025
Point (1005540.52400796860456467 218150.37132768332958221),1005540.5240079686,218150.37132768333,345.0,40.76542,-73.9231412,360810063001000,36,081,006300,1000
Point (1005552.61912813782691956 211499.77652522921562195),1005552.6191281378,211499.77652522922,329.0,40.747170000000004,-73.9231186,360810171011009,36,081,017101,1009
Point (1005809.91881038248538971 211460.76922135055065155),1005809.9188103824,211460.76922135052,343.0,40.74706,-73.9221902,360810171011009,36,081,017101,1009
Point (1006000.87905839085578918 217411.93120351433753967),1006000.8790583907,217411.93120351434,330.0,40.76339,-73.9214817,360810063002003,36,081,006300,2003
Point (1006058.48196155577898026 233046.62352330982685089),1006058.4819615558,233046.62352330986,355.0,40.806309999999996,-73.921223,360050025005002,36,005,002500,5002
Point (1006066.99490384012460709 211421.54521843045949936),1006066.99490384,211421.54521843046,344.0,40.74695,-73.9212625,360810171011009,36,081,017101,1009
Point (1006222.16306463629007339 217275.19919351488351822),1006222.1630646364,217275.19919351485,346.0,40.763020000000004,-73.9206834,360810063003000,36,081,006300,3000
Point (1006300.2132694274187088 193687.99325122684240341),1006300.2132694273,193687.99325122684,313.0,40.69828,-73.920479,360470431002004,36,047,043100,2004
Point (1006332.94630763679742813 188787.12149130553007126),1006332.9463076369,188787.12149130556,305.0,40.68483,-73.920377,360470377002000,36,047,037700,2000
Point (1006794.78372057527303696 236220.03778014704585075),1006794.7837205755,236220.03778014702,493.0,40.815020000000004,-73.9185527,360050043002002,36,005,004300,2002
Point (1006823.50142888724803925 212346.1076737642288208),1006823.5014288871,212346.10767376426,467.0,40.74949,-73.9185292,360810169001003,36,081,016900,1003
Point (1006906.82803388440515846 188191.98357397815561853),1006906.8280338844,188191.98357397816,539.0,40.68319,-73.9183098,360470377002002,36,047,037700,2002
Point (1006915.86016805469989777 212335.33259689062833786),1006915.8601680548,212335.33259689066,468.0,40.74946,-73.9181959,360810169001003,36,081,016900,1003
Point (1007043.8563031405210495 212314.21879397332668304),1007043.8563031405,212314.21879397333,460.0,40.7494,-73.917734,360810169001003,36,081,016900,1003
Point (1007248.0479879304766655 212281.73550920560956001),1007248.0479879305,212281.73550920558,485.0,40.749309999999994,-73.91699709999999,360810169001003,36,081,016900,1003
Point (1007503.62351024523377419 212243.38970335200428963),1007503.6235102451,212243.389703352,477.0,40.7492,-73.91607490000001,360810169001003,36,081,016900,1003
Point (1007764.00102426111698151 212204.21934206038713455),1007764.0010242612,212204.2193420604,331.0,40.7491,-73.9151353,360810169001002,36,081,016900,1002
Point (1007981.97565393149852753 180957.74935481697320938),1007981.9756539316,180957.74935481694,306.0,40.66333,-73.9144589,360470898001002,36,047,089800,1002
Point (1008021.04791830480098724 212165.1823466420173645),1008021.0479183048,212165.182346642,332.0,40.74899,-73.9142077,360810169001002,36,081,016900,1002
Point (1008229.08933293074369431 246042.98253710567951202),1008229.0893329307,246042.9825371057,450.0,40.84197,-73.9133359,360050209004002,36,005,020900,4002
Point (1008237.18019600957632065 181008.04961510747671127),1008237.1801960096,181008.04961510745,307.0,40.663470000000004,-73.9135388,360470898001001,36,047,089800,1001
Point (1008291.15783302986528724 212124.15322922667837702),1008291.15783303,212124.15322922668,505.0,40.748870000000004,-73.91323299999999,360810169001001,36,081,016900,1001
Point (1008497.37012838572263718 181059.25030010193586349),1008497.3701283856,181059.250300102,308.0,40.66361,-73.91260079999999,360470898001000,36,047,089800,1000
Point (1008535.76309622079133987 212087.58374855667352676),1008535.7630962208,212087.58374855667,333.0,40.74877,-73.9123503,360810169001001,36,081,016900,1001
Point (1008697.56067288666963577 212063.40892814099788666),1008697.5606728869,212063.40892814103,334.0,40.748709999999996,-73.9117665,360810169001000,36,081,016900,1000
Point (1008937.22571192681789398 212024.93804051727056503),1008937.2257119268,212024.93804051727,347.0,40.7486,-73.9109017,360810169001000,36,081,016900,1000
Point (1009360.59248330444097519 164968.04445764422416687),1009360.5924833043,164968.04445764422,303.0,40.619440000000004,-73.9095493,360470700002003,36,047,070000,2003
Point (1009381.77994092553853989 221687.71579498052597046),1009381.7799409257,221687.7157949805,335.0,40.77512,-73.9092611,360810113002001,36,081,011300,2001
Point (1009528.48863700777292252 233974.54850473254919052),1009528.4886370078,233974.54850473255,356.0,40.80885,-73.90868509999999,360050035001007,36,005,003500,1007
Point (1009579.63732080161571503 221504.17285497486591339),1009579.6373208016,221504.1728549749,353.0,40.77462,-73.9085474,360810113003000,36,081,011300,3000
Point (1009741.13224059343338013 192207.12186914682388306),1009741.1322405934,192207.1218691468,314.0,40.6942,-73.9080755,360470437004000,36,047,043700,4000
Point (1010732.49147834628820419 198669.39503380656242371),1010732.4914783464,198669.39503380656,304.0,40.711940000000006,-73.904475,360810593001002,36,081,059300,1002
Point (1011412.92652385926339775 195040.06305364271975122),1011412.9265238593,195040.06305364275,508.0,40.70197,-73.9020353,360810551004002,36,081,055100,4002
Point (1011462.00560330599546432 181057.50161593407392502),1011462.005603306,181057.50161593407,315.0,40.6636,-73.90191479999999,360470910004005,36,047,091000,4005
Point (1011485.763101726770401 258504.75781035423278809),1011485.7631017269,258504.75781035426,369.0,40.87617,-73.9015151,360050273002000,36,005,027300,2000
Point (1011626.59582530707120895 258397.51885160058736801),1011626.5958253072,258397.5188516006,362.0,40.87587,-73.90100629999999,360050273002001,36,005,027300,2001
Point (1011724.21242796629667282 252319.57874372601509094),1011724.2124279664,252319.57874372602,368.0,40.859190000000005,-73.9006783,360050237033000,36,005,023703,3000
Point (1012570.7175518125295639 239289.12857254015398212),1012570.7175518123,239289.12857254012,531.0,40.82342,-73.89767309999999,360050129011006,36,005,012901,1006
Point (1012841.78488660848233849 213458.80957128605223261),1012841.7848866085,213458.80957128605,536.0,40.752520000000004,-73.8968037,360810291004003,36,081,029100,4003
Point (1012843.77963327860925347 213441.76006470122956671),1012843.7796332786,213441.76006470126,538.0,40.75248,-73.89679659999999,360810291003003,36,081,029100,3003
Point (1012951.66617384552955627 242419.82672568410634995),1012951.6661738456,242419.8267256841,359.0,40.83201,-73.8962833,360050153002001,36,005,015300,2001
Point (1013138.35297238826751709 213504.1626083105802536),1013138.3529723884,213504.16260831055,390.0,40.75265,-73.89573309999999,360810291004002,36,081,029100,4002
Point (1013141.9897761344909668 213478.21777831017971039),1013141.9897761344,213478.21777831015,400.0,40.75258,-73.89572009999999,360810291003002,36,081,029100,3002
Point (1013396.06407114118337631 213541.33609039336442947),1013396.0640711413,213541.33609039336,397.0,40.75275,-73.8948028,360810291004001,36,081,029100,4001
Point (1013400.05028364062309265 213512.8748612254858017),1013400.0502836406,213512.87486122551,441.0,40.75267,-73.8947885,360810291003001,36,081,029100,3001
Point (1013653.80978268384933472 213578.34241402149200439),1013653.8097826837,213578.3424140215,438.0,40.75285,-73.8938724,360810291004000,36,081,029100,4000
Point (1013657.99629005789756775 213548.32606985419988632),1013657.996290058,213548.32606985423,391.0,40.75277,-73.8938574,360810291003000,36,081,029100,3000
Point (1013910.99119088798761368 213614.01196210086345673),1013910.991190888,213614.01196210086,408.0,40.75295,-73.892944,360810289001002,36,081,028900,1002
Point (1013915.02825630456209183 213585.01398859918117523),1013915.0282563046,213585.0139885992,443.0,40.75287,-73.89292950000001,360810289001003,36,081,028900,1003
Point (1014167.59500838071107864 213649.82209388911724091),1014167.5950083808,213649.82209388915,403.0,40.753040000000006,-73.8920176,360810289001001,36,081,028900,1001
Point (1014171.73230326175689697 213620.22897722572088242),1014171.7323032619,213620.22897722566,389.0,40.752959999999995,-73.8920028,360810289002001,36,081,028900,2001
Point (1014258.69292329996824265 249556.18499230593442917),1014258.6929233,249556.18499230593,365.0,40.8516,-73.89152829999999,360050375041002,36,005,037504,1002
Point (1014425.33071338385343552 213684.91536360234022141),1014425.3307133841,213684.91536360234,392.0,40.75314,-73.8910872,360810289001000,36,081,028900,1000
Point (1014429.47276546806097031 213655.35374293476343155),1014429.472765468,213655.3537429348,434.0,40.75306,-73.8910724,360810289002000,36,081,028900,2000
Point (1014430.57561759650707245 249475.81933939456939697),1014430.5756175964,249475.81933939454,360.0,40.85138,-73.8909074,360050375041003,36,005,037504,1003
Point (1014630.17872888594865799 184618.02320222556591034),1014630.178728886,184618.0232022256,316.0,40.673359999999995,-73.8904792,360471152002001,36,047,115200,2001
Point (1014683.05493547022342682 213720.8408166840672493),1014683.0549354701,213720.84081668407,433.0,40.753240000000005,-73.89015690000001,360810287004000,36,081,028700,4000
Point (1014687.06394976377487183 213692.02361709624528885),1014687.0639497638,213692.02361709625,429.0,40.75316,-73.89014250000001,360810287004001,36,081,028700,4001
Point (1014704.79242480546236038 249351.98920647799968719),1014704.7924248056,249351.989206478,366.0,40.851040000000005,-73.8899167,360050373001000,36,005,037300,1000
Point (1014940.40678296983242035 213756.2180425152182579),1014940.4067829695,213756.2180425152,428.0,40.75333,-73.88922779999999,360810287001001,36,081,028700,1001
Point (1014944.25191964209079742 213728.6083536371588707),1014944.251919642,213728.6083536372,409.0,40.75326,-73.88921409999999,360810287001002,36,081,028700,1002
Point (1015009.66058146953582764 250476.04060009866952896),1015009.6605814695,250476.0406000987,416.0,40.85412,-73.88880959999999,360050391004002,36,005,039100,4002
Point (1015166.1906161829829216 210166.86760968714952469),1015166.1906161831,210166.86760968715,352.0,40.74348,-73.8884294,360810267002003,36,081,026700,2003
Point (1015198.27372130006551743 213790.74536847323179245),1015198.2737213,213790.74536847323,411.0,40.75343,-73.888297,360810287001000,36,081,028700,1000
Point (1015201.75468546897172928 213765.14994722604751587),1015201.7546854691,213765.1499472261,393.0,40.75336,-73.8882845,360810285002001,36,081,028500,2001
Point (1015259.8602123036980629 250857.70010580867528915),1015259.8602123036,250857.7001058087,370.0,40.85517,-73.88790340000001,360050391005000,36,005,039100,5000
Point (1015411.51328826695680618 210217.56796760112047195),1015411.5132882671,210217.56796760112,363.0,40.74362,-73.8875439,360810267002002,36,081,026700,2002
Point (1015455.7141513004899025 213827.86160001158714294),1015455.7141513005,213827.8616000116,431.0,40.75353,-73.8873676,360810285001001,36,081,028500,1001
Point (1015455.8883635550737381 251162.59450913965702057),1015455.8883635552,251162.5945091397,371.0,40.856,-73.8871934,360050389003004,36,005,038900,3004
Point (1015459.52319879829883575 213800.17760027199983597),1015459.5231987984,213800.177600272,445.0,40.75345,-73.887354,360810285002000,36,081,028500,2000
Point (1015629.30550359934568405 243141.52820222824811935),1015629.3055035992,243141.52820222825,361.0,40.83399,-73.886604,360050157002004,36,005,015700,2004
Point (1015712.9150804728269577 213865.23357251286506653),1015712.9150804728,213865.2335725129,430.0,40.75363,-73.88643909999999,360810285001000,36,081,028500,1000
Point (1015717.22773588448762894 213834.629795141518116),1015717.2277358844,213834.62979514152,404.0,40.75355,-73.88642370000001,360810285001002,36,081,028500,1002
Point (1015970.58188797533512115 213899.78058347105979919),1015970.5818879751,213899.78058347106,432.0,40.75372,-73.8855089,360810283001001,36,081,028300,1001
Point (1015974.69129576534032822 213870.30721722543239594),1015974.6912957651,213870.3072172254,415.0,40.753640000000004,-73.88549420000001,360810283002001,36,081,028300,2001
Point (1016228.96227672696113586 213936.51459793001413345),1016228.9622767271,213936.51459793,406.0,40.753820000000005,-73.8845762,360810283001000,36,081,028300,1000
Point (1016232.23195522278547287 213906.50957264751195908),1016232.2319552228,213906.5095726475,436.0,40.75374,-73.8845645,360810283002000,36,081,028300,2000
Point (1016486.40287076681852341 213974.03109113872051239),1016486.4028707668,213974.03109113872,413.0,40.75393,-73.8836468,360810281001002,36,081,028100,1002
Point (1016489.97077701240777969 213941.8787604346871376),1016489.9707770123,213941.8787604347,402.0,40.753840000000004,-73.8836341,360810281002002,36,081,028100,2002
Point (1016743.14973259717226028 214008.94391501694917679),1016743.1497325972,214008.94391501692,414.0,40.754020000000004,-73.8827199,360810281001001,36,081,028100,1001
Point (1016747.53079339116811752 213977.49893197417259216),1016747.5307933913,213977.49893197414,388.0,40.75393,-73.8827043,360810281002001,36,081,028100,2001
Point (1017000.99862634390592575 214045.15611293911933899),1017000.998626344,214045.15611293915,444.0,40.75412,-73.88178909999999,360810281001000,36,081,028100,1000
Point (1017005.45531034469604492 214013.20096030831336975),1017005.4553103448,214013.20096030828,440.0,40.75403,-73.88177309999999,360810281002000,36,081,028100,2000
Point (1017258.41264563798904419 214081.38471502065658569),1017258.412645638,214081.38471502066,426.0,40.754220000000004,-73.8808598,360810279001001,36,081,027900,1001
Point (1017262.97628480195999146 214048.70269376784563065),1017262.9762848021,214048.70269376785,396.0,40.754129999999996,-73.88084350000001,360810279001002,36,081,027900,1002
Point (1017515.94001772254705429 214116.41892972588539124),1017515.9400177223,214116.41892972586,387.0,40.75431,-73.8799301,360810279001000,36,081,027900,1000
Point (1017520.39719384908676147 214084.48510251939296722),1017520.3971938492,214084.48510251942,437.0,40.75423,-73.8799142,360810279001003,36,081,027900,1003
Point (1017529.87218583130743355 213078.41017897924757563),1017529.8721858313,213078.41017897925,535.0,40.751459999999994,-73.879885,360810279002001,36,081,027900,2001
Point (1017773.44934521615505219 214151.38441097736358643),1017773.4493452163,214151.38441097733,439.0,40.75441,-73.8790005,360810277022001,36,081,027702,2001
Point (1017777.68178426474332809 214121.06655822694301605),1017777.6817842649,214121.0665582269,410.0,40.754329999999996,-73.8789854,360810277022002,36,081,027702,2002
Point (1017816.0068388506770134 211096.53783039748668671),1017816.0068388508,211096.5378303975,364.0,40.74602,-73.87886209999999,360810271022001,36,081,027102,2001
Point (1018030.76526759564876556 214187.89040751755237579),1018030.7652675956,214187.89040751755,398.0,40.754509999999996,-73.87807159999998,360810277022000,36,081,027702,2000
Point (1018035.01558718085289001 214157.4329553097486496),1018035.0155871807,214157.43295530972,394.0,40.75442,-73.8780564,360810277023001,36,081,027702,3001
Point (1018288.39122872054576874 214225.55945947766304016),1018288.3912287204,214225.55945947766,435.0,40.75461,-73.87714150000001,360810277021000,36,081,027702,1000
Point (1018292.90237455815076828 214193.13153877109289169),1018292.9023745582,214193.1315387711,399.0,40.75452,-73.87712540000001,360810277023000,36,081,027702,3000
Point (1018545.72175080329179764 214262.8705725222826004),1018545.7217508032,214262.87057252225,407.0,40.754709999999996,-73.8762125,360810275001001,36,081,027500,1001
Point (1018550.39529789239168167 214229.22874347865581512),1018550.3952978924,214229.22874347863,442.0,40.75462,-73.8761958,360810275002001,36,081,027500,2001
Point (1018802.99977955967187881 214299.70104347914457321),1018802.9997795598,214299.70104347914,427.0,40.75481,-73.87528370000001,360810275001000,36,081,027500,1000
Point (1018807.55685705691576004 214266.98621389269828796),1018807.5568570569,214266.9862138927,385.0,40.75472,-73.87526740000001,360810275002000,36,081,027500,2000
Point (1019060.84375205636024475 214333.64290472865104675),1019060.8437520564,214333.64290472868,395.0,40.7549,-73.8743528,360810273021001,36,081,027302,1001
Point (1019065.13983926177024841 214302.83112251758575439),1019065.1398392619,214302.83112251761,386.0,40.75482,-73.8743375,360810273021002,36,081,027302,1002
Point (1019352.63139025866985321 214372.51421806216239929),1019352.6313902588,214372.51421806216,401.0,40.75501,-73.8732995,360810273021000,36,081,027302,1000
Point (1019360.46733259409666061 214343.18717697262763977),1019360.4673325941,214343.18717697266,412.0,40.75493,-73.8732713,360810273022000,36,081,027302,2000
Point (1019508.77330238372087479 196364.5684426873922348),1019508.7733023836,196364.5684426874,317.0,40.70558,-73.87283029999999,360810633021001,36,081,063302,1001
Point (1019537.50290372222661972 217021.86489047855138779),1019537.5029037222,217021.86489047852,451.0,40.76228,-73.8726183,360810361001005,36,081,036100,1005
Point (1019633.84194988512899727 216738.59763111671782099),1019633.8419498851,216738.59763111672,514.0,40.7615,-73.872272,360810361001006,36,081,036100,1006
Point (1020719.26956905424594879 207924.18147826194763184),1020719.2695690542,207924.18147826195,367.0,40.7373,-73.86840169999999,360810457001005,36,081,045700,1005
Point (1021103.19252167642116547 210805.48034164309501648),1021103.1925216764,210805.4803416431,373.0,40.74521,-73.8670005,360810375011004,36,081,037501,1004
Point (1022122.64077804982662201 209885.01138206571340561),1022122.6407780498,209885.0113820657,372.0,40.74268,-73.8633266,360810411002004,36,081,041100,2004
Point (1022810.81796605128329247 193479.62908616859931499),1022810.8179660513,193479.6290861686,475.0,40.69765,-73.8609372,360810641021008,36,081,064102,1008
Point (1023978.38181722164154053 237684.40197739750146866),1023978.3818172215,237684.4019773975,374.0,40.81897,-73.8564653,360050016004003,36,005,001600,4003
Point (1026209.85601969016715884 194570.55720314051723108),1026209.8560196902,194570.55720314046,487.0,40.70063,-73.8486724,360810641021016,36,081,064102,1016
Point (1027385.74197934160474688 207511.3740689754486084),1027385.7419793416,207511.37406897548,519.0,40.73614,-73.84434859999999,360810383021055,36,081,038302,1055
Point (1027397.38285322184674442 208325.81915924249915406),1027397.3828532218,208325.8191592425,532.0,40.73838,-73.8443014,360810383021055,36,081,038302,1055
Point (1027527.48375225067138672 206852.59717131158686243),1027527.4837522508,206852.59717131162,527.0,40.73433,-73.84384140000002,360810383021055,36,081,038302,1055
Point (1027847.96162179112434387 206252.33661549040698446),1027847.9616217912,206252.33661549038,461.0,40.73268,-73.84268890000001,360810383021055,36,081,038302,1055
Point (1028901.11499249387998134 204826.51783049377263524),1028901.1149924941,204826.51783049374,476.0,40.72876,-73.8388984,360810383021055,36,081,038302,1055
Point (1029173.6326511480147019 207855.04330926050897688),1029173.632651148,207855.0433092605,525.0,40.73708,-73.83789490000001,360810383021055,36,081,038302,1055
Point (1029326.52648359269369394 198066.40417346291360445),1029326.5264835928,198066.40417346294,479.0,40.71021,-73.8374088,360810773003004,36,081,077300,3004
Point (1029375.07049888372421265 206872.16767022758722305),1029375.0704988836,206872.16767022762,382.0,40.73438,-73.8371746,360810383021055,36,081,038302,1055
Point (1029579.4219602644443512 206499.71746368333697319),1029579.4219602643,206499.7174636833,486.0,40.73335,-73.8364398,360810383021055,36,081,038302,1055
Point (1029845.91685232357122004 204371.4538760980067309),1029845.9168523236,204371.453876098,515.0,40.727509999999995,-73.8354926,360810383021055,36,081,038302,1055
Point (1030034.14638983213808388 205513.2587520033121109),1030034.146389832,205513.25875200328,516.0,40.73064,-73.8348058,360810383021055,36,081,038302,1055
Point (1030057.90476313605904579 204484.46197976917028427),1030057.904763136,204484.46197976923,528.0,40.72782,-73.834727,360810383021055,36,081,038302,1055
Point (1030152.26694317907094955 204706.33046647161245346),1030152.2669431792,204706.3304664716,473.0,40.728429999999996,-73.83438509999999,360810383021055,36,081,038302,1055
Point (1030170.80824468284845352 204753.3115076869726181),1030170.8082446828,204753.31150768694,472.0,40.728559999999995,-73.8343179,360810383021055,36,081,038302,1055
Point (1030226.79829017817974091 204922.33265914767980576),1030226.7982901782,204922.33265914765,481.0,40.72902,-73.8341147,360810383021055,36,081,038302,1055
Point (1031993.81903434544801712 197863.66551010310649872),1031993.8190343454,197863.66551010316,318.0,40.70964,-73.82778940000001,360810138001000,36,081,013800,1000
Point (1034200.22505459189414978 221645.03609031438827515),1034200.225054592,221645.03609031442,377.0,40.7749,-73.8196543,360811047005011,36,081,104700,5011
Point (1035613.27390171587467194 217303.49523273110389709),1035613.2739017158,217303.49523273113,376.0,40.76297,-73.81458570000001,360811167001003,36,081,116700,1003
Point (1037401.154840387403965 203228.04864613711833954),1037401.1548403873,203228.04864613712,375.0,40.72433,-73.8082429,360811257002002,36,081,125700,2002
Point (1047345.95237201452255249 218413.41181210428476334),1047345.9523720144,218413.41181210426,379.0,40.76594,-73.7722221,360811123002002,36,081,112300,2002
Point (1047515.35180355608463287 217997.02140472829341888),1047515.351803556,217997.0214047283,381.0,40.7648,-73.7716145,360811123002006,36,081,112300,2006
Point (1047644.6264793872833252 217684.10208306461572647),1047644.6264793872,217684.10208306464,380.0,40.763940000000005,-73.77115079999999,360811123002010,36,081,112300,2010
Point (1047905.36431092768907547 217608.04416431486606598),1047905.3643109277,217608.0441643149,378.0,40.763729999999995,-73.7702103,360811123002010,36,081,112300,2010
Point (1051128.20547021925449371 185860.95673997700214386),1051128.2054702193,185860.95673997694,322.0,40.67657,-73.7588917,360810352002004,36,081,035200,2004
Point (1055188.49448436009697616 159928.68391084173345007),1055188.49448436,159928.6839108417,517.0,40.60536,-73.74452640000001,360811032022008,36,081,103202,2008
Point (1055376.34461171925067902 159644.69929727166891098),1055376.3446117193,159644.69929727167,542.0,40.60458,-73.74385290000001,360811032022017,36,081,103202,2017
Point (1055515.97687838226556778 159444.33060351759195328),1055515.9768783823,159444.33060351762,405.0,40.60403,-73.7433521,360811032022017,36,081,103202,2017
Point (1055628.35870742797851563 159278.94215476512908936),1055628.358707428,159278.94215476513,541.0,40.60357,-73.74294920000001,360811010021006,36,081,101002,1006
Point (1055764.42202891898341477 159090.54013656079769135),1055764.422028919,159090.5401365608,504.0,40.60305,-73.74246120000001,360811010021006,36,081,101002,1006
Point (1055818.81272284686565399 159029.67723335325717926),1055818.8127228469,159029.67723335323,323.0,40.60289,-73.7422659,360811010021005,36,081,101002,1005
Point (1055899.38998951017856598 158915.44206155836582184),1055899.3899895102,158915.44206155837,324.0,40.60257,-73.741977,360811010021005,36,081,101002,1005
Point (1056074.98569662659429014 158679.73855846267542802),1056074.9856966266,158679.73855846268,325.0,40.60192,-73.74134709999998,360811010021009,36,081,101002,1009
Point (1056284.10559147596359253 158493.06757822632789612),1056284.105591476,158493.06757822636,326.0,40.601409999999994,-73.740596,360811010021003,36,081,101002,1003
Point (1056446.62167064100503922 158342.20994030684232712),1056446.621670641,158342.20994030684,319.99999999999994,40.60099,-73.74001240000001,360811010021000,36,081,101002,1000
Point (1056606.48847688734531403 158161.32447531074285507),1056606.488476887,158161.32447531074,321.0,40.6005,-73.7394387,360811010021000,36,081,101002,1000
Point (1056766.34396426379680634 157966.61341460794210434),1056766.3439642638,157966.61341460794,319.0,40.599959999999996,-73.7388651,360811010021000,36,081,101002,1000
