geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge,has_open_streets,prediction_logodds,prediction_odds,prediction_pct
36047049700,2,"Census Tract 497, Kings, NY",10.7625,18284.0,47.0,497.0,49700.0,both,1,-1.8081629700990125,0.16395505065467883,0.14086029401432693
36061014401,2,"Census Tract 144.01, New York, NY",16.6583,49167.0,61.0,144.01,14401.0,both,1,-0.385397012313514,0.6801805425420786,0.40482586562571393
36061007800,2,"Census Tract 78, New York, NY",15.19,35907.0,61.0,78.0,7800.0,both,1,-0.532286900268224,0.5872604268190194,0.36998366298083185
36047026500,2,"Census Tract 265, Kings, NY",7.5612,25510.0,47.0,265.0,26500.0,both,1,-2.128423542399913,0.11902478355342967,0.10636474303586917
36081026700,2,"Census Tract 267, Queens, NY",4.7364,7300.0,81.0,267.0,26700.0,both,1,-3.395304869194528,0.03353033024897296,0.03244252177959368
36061019702,2,"Census Tract 197.02, New York, NY",8.5227,32557.0,61.0,197.02,19702.0,both,1,-1.199288841261506,0.3014084849900425,0.23160175184530835
36047003300,2,"Census Tract 33, Kings, NY",12.6101,38204.0,47.0,33.0,3300.0,both,1,-1.6233276115311983,0.19724126354222762,0.16474646301335968
36061015002,2,"Census Tract 150.02, New York, NY",25.0001,,61.0,150.02,15002.0,both,1,0.4491232269704182,1.5669377342928852,0.6104307530951972
36047002100,2,"Census Tract 21, Kings, NY",25.0001,,47.0,21.0,2100.0,both,1,-0.38382225720384433,0.6812525041439239,0.40520534688560095
36047003700,2,"Census Tract 37, Kings, NY",14.4732,22556.0,47.0,37.0,3700.0,both,1,-1.4369416207606336,0.23765348282464754,0.192019402944886
36047014902,2,"Census Tract 149.02, Kings, NY",13.4817,47844.0,47.0,149.02,14902.0,both,1,-1.5361320613430043,0.2152119201185643,0.17709826290838784
36081011300,2,"Census Tract 113, Queens, NY",10.7609,10477.0,81.0,113.0,11300.0,both,1,-2.792609146261102,0.061261165869537004,0.05772487285855136
36085002900,1,"Census Tract 29, Richmond, NY",4.1111,29927.0,85.0,29.0,2900.0,both,1,-3.6541595840101473,0.025883241034706423,0.02523020164419546
36081027102,1,"Census Tract 271.02, Queens, NY",6.9775,15943.0,81.0,271.02,27102.0,both,1,-3.171103460834315,0.04195727414118787,0.04026774915101035
36061015402,1,"Census Tract 154.02, New York, NY",10.4593,56296.0,61.0,154.02,15402.0,both,1,-1.0055498526262876,0.36584341952467436,0.26785165436605546
36061014000,1,"Census Tract 140, New York, NY",13.1641,34225.0,61.0,140.0,14000.0,both,1,-0.7349595312070281,0.47952486437469616,0.32410733737642305
36081125700,1,"Census Tract 1257, Queens, NY",7.1852,18440.0,81.0,1257.0,125700.0,both,1,-3.1503249893174634,0.04283820264631186,0.04107847462588674
36085013400,1,"Census Tract 134, Richmond, NY",7.9412,28002.0,85.0,134.0,13400.0,both,1,-3.270993364671229,0.03796869157889565,0.03657980427245831
36061015900,1,"Census Tract 159, New York, NY",14.4315,30528.0,61.0,159.0,15900.0,both,1,-0.6081678374157051,0.544347288729634,0.35247725217130993
36061013604,1,"Census Tract 136.04, New York, NY",12.6863,35803.0,61.0,136.04,13604.0,both,1,-0.7827590193666416,0.45714300337510494,0.3137255590674685
36085003300,1,"Census Tract 33, Richmond, NY",9.975,26133.0,85.0,33.0,3300.0,both,1,-3.067530411512959,0.04653593768185609,0.04446664085414607
36061029500,1,"Census Tract 295, New York, NY",8.0327,7759.0,61.0,295.0,29500.0,both,1,-1.2483088270258649,0.2869897359719803,0.22299302624603717
36081116700,1,"Census Tract 1167, Queens, NY",5.3482,10426.0,81.0,1167.0,116700.0,both,1,-3.3340999155401714,0.035646656777908056,0.03441970921705239
36061024700,1,"Census Tract 247, New York, NY",4.9888,48134.0,61.0,247.0,24700.0,both,1,-1.5528229794098058,0.2116496470962268,0.17467891614003664
36061021900,1,"Census Tract 219, New York, NY",2.2068,7840.0,61.0,219.0,21900.0,both,1,-1.831136449606634,0.16023136938842775,0.138102945340021
36061021400,1,"Census Tract 214, New York, NY",5.4375,14492.0,61.0,214.0,21400.0,both,1,-1.507934678159872,0.22136669963784103,0.18124507545807542
36081045700,1,"Census Tract 457, Queens, NY",6.5121,16517.0,81.0,457.0,45700.0,both,1,-3.2176624432317285,0.040048564723272125,0.03850643718154442
36061020000,1,"Census Tract 200, New York, NY",6.125,23829.0,61.0,200.0,20000.0,both,1,-1.4391566369088582,0.23712765909152636,0.1916759821421008
36061019900,1,"Census Tract 199, New York, NY",9.1056,31581.0,61.0,199.0,19900.0,both,1,-1.140975066359374,0.3195073290323122,0.24214138262242882
36081041100,1,"Census Tract 411, Queens, NY",6.287,13021.0,81.0,411.0,41100.0,both,1,-3.240181624447151,0.039156782624110646,0.037681303994601026
36081013800,1,"Census Tract 138, Queens, NY",7.4083,9603.0,81.0,138.0,13800.0,both,1,-3.128005889676589,0.04380506234276057,0.04196670807903788
36061019200,1,"Census Tract 192, New York, NY",1.6295,6718.0,61.0,192.0,19200.0,both,1,-1.8888899961000303,0.15123959223624153,0.1313710831838784
36081055100,1,"Census Tract 551, Queens, NY",6.625,20986.0,81.0,551.0,55100.0,both,1,-3.2063678383484713,0.04050346154202835,0.03892679173022849
36081059300,1,"Census Tract 593, Queens, NY",7.3693,24091.0,81.0,593.0,59300.0,both,1,-3.131907480380283,0.04363448589487299,0.04181012268625662
36061018000,1,"Census Tract 180, New York, NY",2.7152,15095.0,61.0,180.0,18000.0,both,1,-1.78027571335643,0.16859165788815603,0.14426909241576294
36061017900,1,"Census Tract 179, New York, NY",12.5259,36289.0,61.0,179.0,17900.0,both,1,-0.7988055616454233,0.44986598051843274,0.3102810787777591
36081063302,1,"Census Tract 633.02, Queens, NY",10.5417,42979.0,81.0,633.02,63302.0,both,1,-2.814538086831607,0.05993239591027969,0.05654360234815655
36081037501,1,"Census Tract 375.01, Queens, NY",5.8179,12423.0,81.0,375.01,37501.0,both,1,-3.2871107577574787,0.03736164043381336,0.03601602274226096
36061017200,1,"Census Tract 172, New York, NY",3.5486,17206.0,61.0,172.0,17200.0,both,1,-1.6969017212421107,0.18325040626080125,0.15487035144140984
36061017000,1,"Census Tract 170, New York, NY",4.0742,8569.0,61.0,170.0,17000.0,both,1,-1.6443202834507904,0.1931438012243117,0.16187805780503786
36061029100,1,"Census Tract 291, New York, NY",5.0106,7470.0,61.0,291.0,29100.0,both,1,-1.5506420902472282,0.21211173521617724,0.17499354973107956
36081077300,1,"Census Tract 773, Queens, NY",9.9444,14977.0,81.0,773.0,77300.0,both,1,-2.8742924490704875,0.05645607092081247,0.05343910880421661
36061016500,1,"Census Tract 165, New York, NY",19.4477,38695.0,61.0,165.0,16500.0,both,1,-0.10634324029085684,0.8991159822744148,0.47343921628083907
